zipcode,metro,composite_score,letter_grade
90063,Los Angeles,33.562248641139725,F
90066,Los Angeles,39.69406784550024,D
90220,Los Angeles,25.889201563850595,F
90405,Los Angeles,41.278717357734635,D
90803,Los Angeles,46.87465430878996,D
90806,Los Angeles,32.411097257162496,F
90813,Los Angeles,25.081836134920476,F
90045,Los Angeles,37.4145626528008,D
90274,Los Angeles,59.045781666266656,C
90606,Los Angeles,38.34533515989695,D
90740,Los Angeles,46.64983754130793,D
91106,Los Angeles,47.45565157183255,D
91401,Los Angeles,35.473690165182255,D
93550,Los Angeles,53.12072992184815,C
93551,Los Angeles,54.93709606291729,C
90015,Los Angeles,25.346648906030094,F
90017,Los Angeles,25.5552466189772,F
90020,Los Angeles,39.721357549619334,D
90035,Los Angeles,38.81654554325981,D
90048,Los Angeles,36.32929120278378,D
90266,Los Angeles,46.01068517197848,D
90755,Los Angeles,35.148704404662745,D
90805,Los Angeles,31.547547887535096,F
90201,Los Angeles,29.844449765131586,F
90230,Los Angeles,41.93354414339886,D
90245,Los Angeles,35.705527904961386,D
90275,Los Angeles,56.97414239100552,C
90403,Los Angeles,41.70419360865721,D
90605,Los Angeles,46.698581994342874,D
91776,Los Angeles,40.39658240848989,D
93563,Los Angeles,59.01491799258809,C
90016,Los Angeles,29.972874472926677,F
90021,Los Angeles,14.42596427403168,F
90501,Los Angeles,34.852187101801505,F
90802,Los Angeles,42.31069165267291,D
91342,Los Angeles,55.158294959679644,C
91345,Los Angeles,41.332495350449335,D
91384,Los Angeles,61.36399195117056,C
91732,Los Angeles,37.10685385598286,D
91733,Los Angeles,38.59101807698637,D
90210,Los Angeles,56.149201848118466,C
90270,Los Angeles,30.10795244356816,F
90402,Los Angeles,51.97987861966709,C
90504,Los Angeles,37.9175873814864,D
90706,Los Angeles,33.13187607516983,F
90808,Los Angeles,39.9619343053875,D
91335,Los Angeles,36.45188655679073,D
91411,Los Angeles,33.937695897342735,F
91709,Los Angeles,58.42072506317774,C
90250,Los Angeles,30.235336276805906,F
90260,Los Angeles,34.910894390661014,F
90401,Los Angeles,30.58111228768705,F
90631,Los Angeles,48.76305343380781,D
91759,Los Angeles,63.14968346734605,C
92397,Los Angeles,62.60259555761593,C
93243,Los Angeles,51.197334865317764,C
93536,Los Angeles,53.452849287055756,C
93560,Los Angeles,48.23965131559079,D
90032,Los Angeles,42.09610297126508,D
90069,Los Angeles,46.91385923587488,D
91206,Los Angeles,50.948910501653174,C
91316,Los Angeles,49.478900360203575,D
91362,Los Angeles,53.91537977050297,C
91702,Los Angeles,64.44508919363925,C
91722,Los Angeles,38.67151204014523,D
91773,Los Angeles,52.76975553932387,C
90037,Los Angeles,24.055024744760193,F
90502,Los Angeles,34.36910058761799,F
90822,Los Angeles,37.937328166042825,D
91203,Los Angeles,29.671466773790353,F
91326,Los Angeles,49.36813261496169,D
91350,Los Angeles,50.4837144709072,C
91352,Los Angeles,42.37306601824987,D
91731,Los Angeles,31.14112934811744,F
